Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-10-24,17.292282845367307,17.374717103522826,16.7532858975011,16.873767852783203,210558300,0.0,0.0
2003-10-27,17.06399917602539,17.18448111489524,17.006928847585773,17.06399917602539,65619100,0.0,0.0
2003-10-28,17.178141388372463,17.260575642763012,17.044976873463447,17.247894287109375,71752600,0.0,0.0
2003-10-29,17.222521627864616,17.279591936523094,16.905464895084375,16.956193923950195,73551500,0.0,0.0
2003-10-30,17.127408113925497,17.146431956928883,16.429882926985293,16.563047409057617,98729400,0.0,0.0
2003-10-31,16.721574495415073,16.76596224946922,16.556704830731398,16.575727462768555,69623700,0.0,0.0
2003-11-03,16.708896289537144,16.962541528441083,16.670849806070528,16.918153762817383,57772300,0.0,0.0
2003-11-04,16.86108480966955,16.880108657694198,16.493298880858344,16.53134536743164,84026100,0.0,0.0
2003-11-05,16.582066822674214,16.689866159809515,16.486950045078466,16.55036163330078,61514400,0.0,0.0
2003-11-06,16.651822991640092,16.677186906271764,16.486953313369316,16.63279914855957,68189800,0.0,0.0
2003-11-07,16.727912628952723,16.797665496944813,16.505973884387796,16.55036163330078,57822100,0.0,0.0
2003-11-10,16.56304790014558,16.63279957427473,16.486953735351562,16.486953735351562,54579100,0.0,0.0
2003-11-11,16.493290948537457,16.53767869643769,16.277692279185953,16.360126495361328,64990700,0.0,0.0
2003-11-12,16.39183753477566,16.575729858070133,16.233309127687843,16.474271774291992,75877300,0.0,0.0
2003-11-13,16.398179849899442,16.442567613166013,16.138193342644534,16.290380477905273,78949500,0.0,0.0
2003-11-14,16.296718363141682,16.499634501197278,16.131848698602614,16.16989517211914,83146400,0.0,0.0
2003-11-17,16.10014319726498,16.131849601533077,15.751381216645495,15.947956085205078,103900200,0.0,0.0
2003-11-18,16.062096721618918,16.385494788299578,15.928933452119873,15.947956085205078,106868300,0.0,0.0
2003-11-19,16.036734937148545,16.195263351112562,15.960640766276455,16.07478141784668,78853300,0.0,0.0
2003-11-20,15.960644677874297,16.252336450506846,15.90357433810252,15.91625690460205,106845700,0.0,0.0
2003-11-21,16.06209767539679,16.093802872071908,15.903569273069747,15.922593116760254,70712900,0.0,0.0
2003-11-24,16.062101052219703,16.366475358403715,16.030395848879028,16.315746307373047,99463800,0.0,0.0
2003-11-25,16.4045156507233,16.45524467886088,16.09379899272077,16.106481552124023,85663800,0.0,0.0
2003-11-26,16.239647380653608,16.25232873165417,16.0557538821768,16.1381893157959,69758400,0.0,0.0
2003-11-28,16.169897252438602,16.328425656874277,16.106485648769187,16.30306053161621,33402600,0.0,0.0
2003-12-01,16.42354835364219,16.620123307059,16.169903057382406,16.385501861572266,101914600,0.0,0.0
2003-12-02,16.455248197536342,16.544023713391383,16.23964947948065,16.27135467529297,85121700,0.0,0.0
2003-12-03,16.372817247214297,16.531345688739574,16.245995219679692,16.277700424194336,93121600,0.0,0.0
2003-12-04,16.309403579309922,16.632801704521203,16.27135709677797,16.613779067993164,87202400,0.0,0.0
2003-12-05,16.461589211450782,16.79132858846763,16.436225295244128,16.474271774291992,96610900,0.0,0.0
2003-12-08,16.56304622777982,16.702550771428115,16.366470159191724,16.63913917541504,90504000,0.0,0.0
2003-12-09,16.76596249376053,16.87376184495227,16.645480581375498,16.727914810180664,103547100,0.0,0.0
2003-12-10,16.772298963692787,16.88643835326788,16.727910012248007,16.861074447631836,82853700,0.0,0.0
2003-12-11,16.861085287074342,16.975225959502016,16.664510356491153,16.873767852783203,79309000,0.0,0.0
2003-12-12,16.92449881653184,17.000591800422093,16.80401684765008,16.899133682250977,69154100,0.0,0.0
2003-12-15,17.15276875962082,17.184475158584114,16.918147454669693,16.956193923950195,88860600,0.0,0.0
2003-12-16,17.013274663469275,17.222532187021272,16.97522817086242,17.159120559692383,73978000,0.0,0.0
2003-12-17,17.14643669128418,17.17180061281632,17.025954737947472,17.14643669128418,53712300,0.0,0.0
2003-12-18,17.1844746256805,17.406414573639235,17.15276822770045,17.37470817565918,61177800,0.0,0.0
2003-12-19,17.43178421850839,17.46983069912831,17.241550605932996,17.349349975585938,76856400,0.0,0.0
2003-12-22,17.222525948585467,17.393736917513653,17.10204402124981,17.23520851135254,43894800,0.0,0.0
2003-12-23,17.228863361310864,17.33666270167363,17.12740530090773,17.2161808013916,39609000,0.0,0.0
2003-12-24,17.20984709985254,17.222529665356614,17.12107156027602,17.14643669128418,19924200,0.0,0.0
2003-12-26,17.152772419885594,17.27959562385093,17.121067223632114,17.254230499267578,12076900,0.0,0.0
2003-12-29,17.25423326262444,17.457150663362416,17.222528061293204,17.412761688232422,40426700,0.0,0.0
2003-12-30,17.38105468434527,17.469830206446712,17.374713402841486,17.450807571411133,34406600,0.0,0.0
2003-12-31,17.38740093158527,17.46983519572565,17.26691896755598,17.355695724487305,42198900,0.0,0.0
2004-01-02,17.488850161596087,17.60933206442237,17.330321787684056,17.406415939331055,44487700,0.0,0.0
2004-01-05,17.583969519121105,17.86932111774109,17.57762823809892,17.843955993652344,67333700,0.0,0.0
2004-01-06,17.87566441443711,17.932734740596402,17.799570243066114,17.90736961364746,46950800,0.0,0.0
2004-01-07,17.862987514914238,17.951763068432612,17.761529393900037,17.888351440429688,54298200,0.0,0.0
2004-01-08,18.002483784886554,18.059554102689788,17.755179880722977,17.856637954711914,58810800,0.0,0.0
2004-01-09,17.77420578542079,17.79322842057856,17.495195444840913,17.539583206176758,67079900,0.0,0.0
2004-01-12,17.545923121417268,17.583969598245908,17.34300696569694,17.482511520385742,55845200,0.0,0.0
2004-01-13,17.469832670142317,17.526903002248993,17.2859403185021,17.393739700317383,51555900,0.0,0.0
2004-01-14,17.450804592316075,17.583967852735416,17.419098190209873,17.564945220947266,43907000,0.0,0.0
2004-01-15,17.469827696239086,17.57762704736239,17.387393467486252,17.46348762512207,58504100,0.0,0.0
2004-01-16,17.571289166427153,17.679088538407264,17.457149722103363,17.634700775146484,63983400,0.0,0.0
2004-01-20,17.7424979087747,17.882003672252676,17.710792713152806,17.818592071533203,63068500,0.0,0.0
2004-01-21,17.837610442162497,17.945409774780273,17.660059453951142,17.945409774780273,53570600,0.0,0.0
2004-01-22,17.983464228816445,18.0341932744904,17.717136436659228,17.761524200439453,78425200,0.0,0.0
2004-01-23,17.93273684719292,18.237111149480754,17.894689152299968,18.059558868408203,127259100,0.0,0.0
2004-01-26,18.065899151885695,18.281497906453094,17.958099774601994,18.262474060058594,58299600,0.0,0.0
2004-01-27,18.161009696191712,18.211738726257455,17.89468198597771,17.913705825805664,63196200,0.0,0.0
2004-01-28,17.945416221307816,18.034192956780135,17.419101928159236,17.5712890625,71336000,0.0,0.0
2004-01-29,17.634704679730632,17.723481435384517,17.482517510793254,17.698116302490234,63748400,0.0,0.0
2004-01-30,17.65372511833732,17.691771600851276,17.46983156881412,17.53324317932129,40528700,0.0,0.0
2004-02-02,17.507872628224586,17.628353312122552,17.27325012107383,17.37470817565918,62891800,0.0,0.0
2004-02-03,17.37471575257497,17.469832569043668,17.235211169052608,17.304964065551758,47993800,0.0,0.0
2004-02-04,17.26057418284179,17.393738686487584,17.127410888671875,17.127410888671875,60648000,0.0,0.0
2004-02-05,17.159112816364747,17.228865695897024,17.013266985956932,17.095701217651367,55527500,0.0,0.0
2004-02-06,17.140089697637077,17.24154776891292,17.07667810072077,17.171794891357422,47209600,0.0,0.0
2004-02-09,17.241548856178856,17.266912770859477,17.025950138752954,17.057655334472656,48108500,0.0,0.0
2004-02-10,17.038636007780404,17.216187073431893,17.006929596431263,17.133752822875977,37790600,0.0,0.0
2004-02-11,17.102040181069203,17.266909831593168,17.025947240504593,17.2161808013916,51515300,0.0,0.0
2004-02-12,17.178136703540343,17.216183179077156,17.076678629125077,17.0893611907959,44537000,0.0,0.0
2004-02-13,17.108378272590755,17.159107293338106,16.80400414810666,16.861074447631836,67541100,0.0,0.0
2004-02-17,16.943514158703348,17.18447799266254,16.86107992675456,17.11472511291504,43477000,0.0,0.0
2004-02-18,17.05765587106093,17.190820358119193,16.956197790195457,16.975221633911133,50334700,0.0,0.0
2004-02-19,17.070337434287715,17.108383910016197,16.759621928641167,16.778644561767578,61840600,0.0,0.0
2004-02-20,16.905470443355405,16.99424597063731,16.804012352325845,16.848400115966797,57821900,0.0,0.0
2004-02-23,16.949860828084294,16.968884676647583,16.791332385151648,16.873767852783203,50256800,0.0,0.0
2004-02-24,16.87376172903365,17.089360429936022,16.83571404571516,17.044971466064453,55426500,0.0,0.0
2004-02-25,17.05765004752901,17.114720349716336,16.873757792295095,16.930828094482422,64275700,0.0,0.0
2004-02-26,16.861084539616506,16.899131025580434,16.74694387224873,16.804014205932617,66602700,0.0,0.0
2004-02-27,16.784986599579067,16.88010460740325,16.70889364469057,16.823034286499023,58266500,0.0,0.0
2004-03-01,16.886439140967035,16.943509443154362,16.804004931960517,16.930828094482422,51912300,0.0,0.0
2004-03-02,16.87376250400855,16.924491541287477,16.708892830483126,16.734256744384766,66331000,0.0,0.0
2004-03-03,16.70889031619634,16.835712285572168,16.626454887100355,16.721572875976562,54998700,0.0,0.0
2004-03-04,16.696207756416115,16.75327806595165,16.620113607210243,16.721572875976562,44023200,0.0,0.0
2004-03-05,16.632804357633898,16.86742699120352,16.61378171807154,16.708898544311523,59849800,0.0,0.0
2004-03-08,16.683526499617784,16.708891621159243,16.3664697372029,16.379152297973633,69367800,0.0,0.0
2004-03-09,16.360131508891456,16.467930876602114,16.19526302601708,16.309402465820312,81111700,0.0,0.0
2004-03-10,16.265012493434437,16.36012928507925,16.074778910144808,16.087461471557617,75155800,0.0,0.0
2004-03-11,15.966979565263289,16.347447941512993,15.897226686932749,15.90990924835205,90536300,0.0,0.0
2004-03-12,16.09380340576172,16.176238855011846,15.998686603106451,16.09380340576172,64137100,0.0,0.0
2004-03-15,16.043073536044023,16.125508981041264,15.890886417751847,15.95429801940918,68835300,0.0,0.0
2004-03-16,16.017710931398007,16.087463819874788,15.91625284423676,15.966981887817383,65453800,0.0,0.0
2004-03-17,16.011364454868282,16.14452769750909,15.92258895977441,15.935270309448242,56241400,0.0,0.0
2004-03-18,15.827476446973211,15.871865419340219,15.586513787217168,15.783088684082031,123231000,0.0,0.0
2004-03-19,15.706997072175056,15.814796452525153,15.57383256257744,15.618220329284668,86281600,0.0,0.0
2004-03-22,15.523102157858375,15.75138346324553,15.22506917208412,15.535784721374512,127605200,0.0,0.0
2004-03-23,15.630896644387835,15.637237924164355,15.288476002783922,15.31383991241455,91696300,0.0,0.0
2004-03-24,15.459684429468993,15.586507595471096,15.33286247294224,15.478708267211914,97584700,0.0,0.0
2004-03-25,15.599202244800576,16.005034755404726,15.586519676475126,15.973329544067383,85677900,0.0,0.0
2004-03-26,15.922595273433027,16.176240509616715,15.852842379929054,15.871866226196289,61584900,0.0,0.0
2004-03-29,16.011363400865232,16.106480169272334,15.852835050361616,16.049409866333008,51881600,0.0,0.0
2004-03-30,15.986005828899666,16.062100005223513,15.871866378627741,15.979665756225586,59010400,0.0,0.0
2004-03-31,15.979662608422071,15.979662608422071,15.770405176597585,15.808451652526855,70533200,0.0,0.0
2004-04-01,15.821132138529983,15.922590200680093,15.757720547317287,15.903566360473633,69051900,0.0,0.0
2004-04-02,16.15721361130887,16.42354136136234,16.131849697219597,16.391836166381836,98043800,0.0,0.0
2004-04-05,16.36647684659118,16.474276241017943,16.31574779094777,16.45525360107422,53800300,0.0,0.0
2004-04-06,16.34110386596147,16.423538082136844,16.27135099956086,16.360126495361328,48992000,0.0,0.0
2004-04-07,16.32208173594545,16.347446857101453,16.07477785205213,16.226964950561523,63268900,0.0,0.0
2004-04-08,16.372813850917915,16.391837695366103,16.081122159566995,16.157215118408203,45294600,0.0,0.0
2004-04-12,16.15720958271631,16.322079216353256,16.125504395641087,16.23964500427246,38786800,0.0,0.0
2004-04-13,16.284035132844416,16.34110544551132,16.112824194843704,16.1381893157959,56971500,0.0,0.0
2004-04-14,16.100139149986862,16.284032620087434,16.093797870727325,16.176233291625977,61079600,0.0,0.0
2004-04-15,16.188921912165043,16.315743916418878,15.916252849279383,15.992345809936523,73756900,0.0,0.0
2004-04-16,16.062097379383932,16.106485137701352,15.922592823318366,15.95429801940918,51768600,0.0,0.0
2004-04-19,15.903576860017338,16.233316384437032,15.890894291506665,16.188928604125977,44592100,0.0,0.0
2004-04-20,16.26501177786511,16.410857599269132,16.0303904494283,16.062095642089844,59902600,0.0,0.0
2004-04-21,16.081119003128997,16.16355322727256,15.979660938271286,16.1381893157959,49252000,0.0,0.0
2004-04-22,16.176243190297413,16.48061752415788,16.15087805773766,16.45525360107422,99207700,0.0,0.0
2004-04-23,17.374710906301015,17.57762704736239,17.33666443222091,17.46348762512207,258269000,0.0,0.0
2004-04-26,17.406415035936103,17.4698254146295,17.18447508208287,17.273250579833984,89391000,0.0,0.0
2004-04-27,17.222522148344115,17.355686609063394,17.20349830839122,17.260568618774414,80716800,0.0,0.0
2004-04-28,17.127405928324517,17.1527698396167,16.784984054813613,16.84205436706543,72842200,0.0,0.0
2004-04-29,16.810348455239104,17.08301744443017,16.68352527578613,16.791324615478516,77787300,0.0,0.0
2004-04-30,16.861086136578827,16.962544248409355,16.461593762954536,16.569393157958984,66172200,0.0,0.0
2004-05-03,16.60744043505873,16.816697936577125,16.60744043505873,16.708898544311523,65916200,0.0,0.0
2004-05-04,16.708893423344698,16.82937534471043,16.49963598595984,16.696210861206055,55496400,0.0,0.0
2004-05-05,16.689863801644076,16.867415981684537,16.64547605900278,16.677181243896484,51841700,0.0,0.0
2004-05-06,16.588411323586445,16.702551962655384,16.50597708952315,16.563047409057617,62693900,0.0,0.0
2004-05-07,16.505980593955066,16.727919428736598,16.3284283166539,16.34745216369629,68290200,0.0,0.0
2004-05-10,16.252327340836256,16.518655040665227,16.245987270616308,16.442562103271484,64621400,0.0,0.0
2004-05-11,16.544026572874195,16.55670913718146,16.353792946168777,16.448909759521484,57917200,0.0,0.0
2004-05-12,16.404521993921946,16.486956242967388,16.125511626541556,16.448909759521484,64145600,0.0,0.0
2004-05-13,16.37280942817339,16.60743194175332,16.35378679833951,16.55036163330078,63861500,0.0,0.0
2004-05-14,16.48694978229969,16.59474911771682,16.258668552128018,16.398174285888672,43775300,0.0,0.0
2004-05-17,16.150870134036172,16.353787466533603,16.119164943367306,16.19525909423828,55149600,0.0,0.0
2004-05-18,16.296718071915013,16.46792780441762,16.258670389602823,16.379152297973633,58158600,0.0,0.0
2004-05-19,16.50598691839996,16.65817412462342,16.246000289916992,16.246000289916992,60052800,0.0,0.0
2004-05-20,16.328428872499707,16.404523053783702,16.22697077043837,16.315746307373047,52089900,0.0,0.0
2004-05-21,16.467927212937663,16.613774237611537,16.34744651836973,16.417198181152344,57809300,0.0,0.0
2004-05-24,16.518662559604973,16.594756741110583,16.32208763747312,16.33477020263672,56250500,0.0,0.0
2004-05-25,16.3030565601813,16.60743194175332,16.233304901664656,16.55036163330078,66615000,0.0,0.0
2004-05-26,16.480610674156015,16.582068743272803,16.391835166047727,16.575727462768555,50306900,0.0,0.0
2004-05-27,16.588411383368484,16.60743522644043,16.436224267220005,16.60743522644043,49071900,0.0,0.0
2004-05-28,16.5757288287937,16.708893311405962,16.499635875422996,16.63279914855957,37393000,0.0,0.0
2004-06-01,16.56938682687978,16.65816354791743,16.40451836525765,16.556705474853516,48369500,0.0,0.0
2004-06-02,16.56305308426116,16.664511196091688,16.493300178824136,16.569393157958984,54020000,0.0,0.0
2004-06-03,16.51865624472298,16.5693852765083,16.39817555015505,16.417198181152344,45933100,0.0,0.0
2004-06-04,16.50598265671763,16.63914597422805,16.44891231793428,16.45525360107422,48815300,0.0,0.0
2004-06-07,16.49964172894193,16.759628295898438,16.467935312559362,16.759628295898438,65218600,0.0,0.0
2004-06-08,16.664504059767935,16.899125389349432,16.639138937934487,16.867420196533203,58447700,0.0,0.0
2004-06-09,16.740602542257424,16.899130977713416,16.740602542257424,16.784990310668945,50385500,0.0,0.0
2004-06-10,16.727916503510283,16.98790419638825,16.727916503510283,16.975221633911133,48109200,0.0,0.0
2004-06-14,16.835715336007677,17.057655334472656,16.82303398340521,17.057655334472656,67377500,0.0,0.0
2004-06-15,17.114728038545096,17.50153776948423,17.102045474700173,17.38105583190918,114183400,0.0,0.0
2004-06-16,17.33666670896895,17.43812479282368,17.21618478083804,17.323984146118164,67431100,0.0,0.0
2004-06-17,17.317647688288318,17.70445749664745,17.304966331381078,17.60934066772461,105427500,0.0,0.0
2004-06-18,17.60933176559649,18.072234319290157,17.564944015170454,17.97711753845215,134218700,0.0,0.0
2004-06-21,17.894682108110516,18.173692380114097,17.831271727202168,17.97711753845215,116881700,0.0,0.0
2004-06-22,17.850296839949202,17.977120038352925,17.63469812834827,17.93907356262207,98932000,0.0,0.0
2004-06-23,17.88199939869073,17.996138801337146,17.755176227560852,17.945409774780273,58558400,0.0,0.0
2004-06-24,18.059553684401312,18.167353036702206,17.983460735409867,18.002483367919922,65503800,0.0,0.0
2004-06-25,18.05955831573364,18.154675131103243,17.913712451535186,18.116628646850586,71136500,0.0,0.0
2004-06-28,18.135649699821688,18.230766500538042,17.86298065081926,17.9327335357666,77024100,0.0,0.0
2004-06-29,17.86932274879042,18.12296796545132,17.86932274879042,18.07223892211914,55371700,0.0,0.0
2004-06-30,18.11662417867334,18.26247000690124,18.00248354459042,18.11028289794922,83544400,0.0,0.0
2004-07-01,18.19906541658851,18.28784095605764,17.92005502321637,18.15467643737793,78441400,0.0,0.0
2004-07-02,18.14833505829107,18.186381542543728,18.00882926690479,18.116628646850586,36690100,0.0,0.0
2004-07-06,17.95809783276608,17.96443911421189,17.717135185204228,17.767864227294922,69158900,0.0,0.0
2004-07-07,17.545923035072455,17.958096625535493,17.46982887231395,17.818592071533203,66255700,0.0,0.0
2004-07-08,17.67908645507547,17.85029741559914,17.469829017593998,17.526899337768555,59125100,0.0,0.0
2004-07-09,17.61567758797672,17.75518215521354,17.52690085475711,17.666406631469727,50249300,0.0,0.0
2004-07-12,17.54592594955854,17.75518342005877,17.495196902451696,17.6854305267334,45757300,0.0,0.0
2004-07-13,17.698110290904328,17.72347541518274,17.501535415649414,17.501535415649414,43274100,0.0,0.0
2004-07-14,17.37470958920927,17.98345917572268,17.33666311801328,17.83761215209961,87656300,0.0,0.0
2004-07-15,17.786891849975436,17.882009888859884,17.628363397802836,17.672752380371094,46759700,0.0,0.0
2004-07-16,17.86932370941772,17.88200627330151,17.279597793056002,17.425443649291992,66406300,0.0,0.0
2004-07-19,17.51422273043134,17.920055153206675,17.501540164850606,17.723480224609375,60354500,0.0,0.0
2004-07-20,17.755181293758902,18.059555539949162,17.660064493008914,17.958097457885742,89010700,0.0,0.0
2004-07-21,18.95365621501103,18.95365621501103,18.26881353571503,18.300519943237305,201518000,0.0,0.0
2004-07-22,18.433677603472585,18.579523405159527,18.281490522215506,18.38928985595703,124640700,0.0,0.0
2004-07-23,17.996139179379558,18.008821738654046,17.76785915981588,17.774200439453125,97372700,0.0,0.0
2004-07-26,17.983464800338897,18.20540362629335,17.882006705766607,18.17369842529297,72387600,0.0,0.0
2004-07-27,18.199072361524987,18.237118863034084,17.837626364020892,18.034202575683594,72968400,0.0,0.0
2004-07-28,17.970777755098517,18.25612933085252,17.932731281489847,18.12296485900879,62718800,0.0,0.0
2004-07-29,18.24979371444507,18.262475069933423,17.913712999746444,18.059558868408203,60148400,0.0,0.0
2004-07-30,18.040536881244638,18.268817011457667,17.96444269818962,18.065900802612305,59552900,0.0,0.0
2004-08-02,17.926392476859423,18.10394351787254,17.856639591046694,18.08492088317871,52267000,0.0,0.0
2004-08-03,17.996137264156204,18.021502380005717,17.755174710962272,17.799562454223633,53990900,0.0,0.0
2004-08-04,17.761522951650438,17.882004880208598,17.74884038875468,17.793228149414062,46217900,0.0,0.0
2004-08-05,17.85664448147712,17.888349687633834,17.45081203718594,17.4571533203125,55591700,0.0,0.0
2004-08-06,17.36202787622207,17.666403289069518,17.15911174064082,17.209840774536133,75628000,0.0,0.0
2004-08-09,17.285937552945065,17.298620115712136,17.184479469760014,17.23520851135254,51877500,0.0,0.0
2004-08-10,17.311305077803027,17.596656752169146,17.279599873751682,17.577632904052734,57632700,0.0,0.0
2004-08-11,17.368373268064257,17.444467441657935,17.24789253996507,17.38105583190918,53097300,0.0,0.0
2004-08-12,17.266911447519906,17.31764048246896,17.032290114433888,17.044971466064453,50279700,0.0,0.0
2004-08-13,17.12741154060615,17.27959868665425,17.108387693796665,17.133752822875977,43333200,0.0,0.0
2004-08-16,17.140088446630255,17.24788779067732,17.095699485395738,17.17813491821289,54347200,0.0,0.0
2004-08-17,17.260579944351885,17.36203807172171,17.10839275329715,17.152780532836914,56879700,0.0,0.0
2004-08-18,17.076682200008076,17.438126816878132,17.051317071362366,17.412761688232422,58844000,0.0,0.0
2004-08-19,17.343006553094945,17.406418152617867,17.127407840402416,17.197160720825195,46293000,0.0,0.0
2004-08-20,17.203505309155716,17.35569367175916,17.146436185024402,17.247894287109375,46494800,0.0,0.0
2004-08-23,17.34328535677953,17.381444060176133,17.24788799176636,17.32420539855957,39572200,0.08,0.0
2004-08-24,17.425962749646057,17.464121453042665,17.2288080335464,17.32420539855957,40835300,0.0,0.0
2004-08-25,17.305127603340296,17.59768093406323,17.28604885577896,17.5213623046875,53512700,0.0,0.0
2004-08-26,17.46412524074367,17.55316385203794,17.419606541618318,17.451406478881836,35465500,0.0,0.0
2004-08-27,17.489558898177588,17.58495624955902,17.457760185398154,17.46411895751953,33248700,0.0,0.0
2004-08-30,17.362363815307617,17.419602475979186,17.07617172499307,17.362363815307617,36679600,0.0,0.0
2004-08-31,17.35600504238259,17.375083787244254,17.20336780522955,17.362363815307617,52106700,0.0,0.0
2004-09-01,17.317847889485943,17.502283872862453,17.26060921968244,17.419605255126953,48507500,0.0,0.0
2004-09-02,17.425956879339154,17.60403279027348,17.39415817272794,17.565874099731445,42161700,0.0,0.0
2004-09-03,17.464126794854,17.565885390109045,17.235173291400272,17.241533279418945,46174400,0.0,0.0
2004-09-07,17.35600925456226,17.41324671608166,17.27333062995191,17.400527954101562,44893400,0.0,0.0
2004-09-08,17.36236805833578,17.4704854201324,17.26061068406174,17.336929321289062,53278100,0.0,0.0
2004-09-09,17.36235864768594,17.470475950881415,17.286041264867333,17.349639892578125,56904700,0.0,0.0
2004-09-10,17.387802715529947,17.495920044415342,17.286045372231126,17.483200073242188,52664500,0.0,0.0
2004-09-13,17.50864238767039,17.534081120419938,17.00621437565039,17.33056640625,48239200,0.0,0.0
2004-09-14,17.406887779756484,17.495925178007184,17.343289118273027,17.451406478881836,55920000,0.0,0.0
2004-09-15,17.400533011937238,17.425971756335333,17.260615672093948,17.292415618896484,52605700,0.0,0.0
2004-09-16,17.31148937119876,17.39416799594866,17.27969064662947,17.336929321289062,35951500,0.0,0.0
2004-09-17,17.419601566681703,17.508640152547073,17.336924179495888,17.495920181274414,65283000,0.0,0.0
2004-09-20,17.451401494863344,17.584957554096558,17.38144286590696,17.495920181274414,51513600,0.0,0.0
2004-09-21,17.457766658130833,17.50864534526785,17.330569333766487,17.336929321289062,73874400,0.0,0.0
2004-09-22,17.349651675336496,17.642203863228527,17.216094345136053,17.247894287109375,68409000,0.0,0.0
2004-09-23,17.292409578276978,17.419605681922913,17.27968960399933,17.394166946411133,52155800,0.0,0.0
2004-09-24,17.419604061700376,17.46412275448788,17.29240796988513,17.356006622314453,49859800,0.0,0.0
2004-09-27,17.27969564017547,17.375093054495206,17.25425568273344,17.292415618896484,47813600,0.0,0.0
2004-09-28,17.305130401599392,17.400529007005986,17.19701424648675,17.343290328979492,62055100,0.0,0.0
2004-09-29,17.336930564615546,17.61040398248066,17.31785060067949,17.54044532775879,61529300,0.0,0.0
2004-09-30,17.5468022293834,17.673999540496684,17.502283534406786,17.5849609375,71218000,0.0,0.0
2004-10-01,17.693081226541384,18.011073344094015,17.667642487919878,17.966554641723633,66302800,0.0,0.0
2004-10-04,18.087393485908517,18.10011224975212,17.852078765667333,17.883878707885742,62016200,0.0,0.0
2004-10-05,17.902956396527276,18.093752399370924,17.871157669241846,18.049232482910156,58017700,0.0,0.0
2004-10-06,18.05558612151663,18.157343468698265,17.953828774334998,18.144624710083008,56999600,0.0,0.0
2004-10-07,18.150992752246207,18.18279148246314,17.909318035639846,17.915678024291992,38401500,0.0,0.0
2004-10-08,17.871149955439883,18.01742597868501,17.788471359314784,17.801191329956055,49556600,0.0,0.0
2004-10-11,17.93475317326372,17.947471934108158,17.76303716490731,17.845714569091797,44691000,0.0,0.0
2004-10-12,17.699436157472732,17.909310846571486,17.686716185274427,17.82663345336914,56412900,0.0,0.0
2004-10-13,17.928390804868943,17.979269480618843,17.76939479152009,17.82663345336914,49500700,0.0,0.0
2004-10-14,17.832996150213745,17.909313568917742,17.68035888671875,17.68035888671875,41548700,0.0,0.0
2004-10-15,17.788471359314784,17.960187323842455,17.693074005591576,17.801191329956055,49828500,0.0,0.0
2004-10-18,17.85207507374413,18.09374973244913,17.79483640263208,18.068309783935547,50350700,0.0,0.0
2004-10-19,18.144628002174297,18.182786711029962,17.91567332295333,17.922033309936523,57026500,0.0,0.0
2004-10-20,17.947477002427576,18.2845491273847,17.883879541115203,18.252750396728516,69078100,0.0,0.0
2004-10-21,18.322703777208975,18.373582462784732,18.10646906025113,18.163707733154297,94988500,0.0,0.0
2004-10-22,17.99835709782378,18.023797054760536,17.54044879035741,17.6422061920166,101912800,0.0,0.0
2004-10-25,17.5976788666034,17.661277514770724,17.521360246193943,17.57223892211914,61529500,0.0,0.0
2004-10-26,17.623118297175267,17.743955612182617,17.57223961923165,17.743955612182617,76966600,0.0,0.0
2004-10-27,17.71851366037306,18.03014565778626,17.540437713404167,17.9029483795166,72392600,0.0,0.0
2004-10-28,17.877513906958356,18.150987271201025,17.743956611681114,17.813915252685547,63059600,0.0,0.0
2004-10-29,17.883873623108652,17.90295236997143,17.680357689906156,17.788475036621094,80010100,0.0,0.0
2004-11-01,17.909311447231712,17.98563006993787,17.782114147069233,17.85843276977539,72930900,0.0,0.0
2004-11-02,17.972917426542505,18.10647355443734,17.826641320835634,17.96019744873047,89417100,0.0,0.0
2004-11-03,18.22095129927863,18.22095129927863,18.00471652425112,18.106473922729492,79666700,0.0,0.0
2004-11-04,18.049226128469257,18.44353675842285,18.049226128469257,18.44353675842285,87867700,0.0,0.0
2004-11-05,18.57710451603435,18.672503150445756,18.46262833821991,18.640703201293945,95337700,0.0,0.0
2004-11-08,18.5580158050316,18.74881054542369,18.52621587293734,18.621614456176758,112802100,0.0,0.0
2004-11-09,18.717013810902998,19.00956593892874,18.666135127200977,18.93324851989746,100401000,0.0,0.0
2004-11-10,19.02864371126759,19.079522389116836,18.882367664081436,18.907806396484375,84097700,0.0,0.0
2004-11-11,19.00957001748559,19.1304073720952,18.965051311325144,19.066808700561523,87358900,0.0,0.0
2004-11-12,19.181277363256548,19.206717305544213,18.95232273484041,19.060440063476562,162269000,0.0,0.0
2004-11-15,19.379416896782608,19.492829615477394,19.28018110592123,19.414857864379883,104468000,3.08,0.0
2004-11-16,19.37233203120181,19.37942049643517,19.17385906062722,19.223478317260742,64522600,0.0,0.0
2004-11-17,19.315617478670443,19.386500748989356,19.180939400263103,19.2589111328125,58830700,0.0,0.0
2004-11-18,19.230569227473943,19.258923094005695,19.13842186521929,19.188039779663086,63249900,0.0,0.0
2004-11-19,19.159687709240767,19.18804022444296,19.025009544066634,19.039186477661133,85808600,0.0,0.0
2004-11-22,18.961208840364222,19.010826740638006,18.50046945669657,18.89032554626465,92410800,0.0,0.0
2004-11-23,18.798180775757032,18.925770452151447,18.713120540831902,18.805269241333008,70459700,0.0,0.0
2004-11-24,18.86906035502917,18.947030757001443,18.713116847112026,18.883235931396484,60069200,0.0,0.0
